Feature	ERR479243	ERR479263	ERR479142	ERR478958	ERR479037	ERR479022	ERR479417	ERR479393	ERR479111	ERR478986	ERR479177	ERR479169	ERR479010	ERR479132	ERR479175	ERR479167	ERR479423	ERR478970	ERR479440	ERR479294	ERR478984	ERR479339	ERR479353	ERR479079	ERR479357	ERR479374	ERR479355	ERR479397	ERR479415	ERR479319	ERR479077	ERR479063	ERR479223	ERR479033	ERR479335	ERR479401	ERR479029	ERR478962	ERR479138	ERR478990	ERR479235	ERR479391	ERR479083	ERR479128	ERR479276	ERR479370	ERR479255	ERR479000	ERR479071	ERR479378	ERR479290	ERR479059	ERR479173	ERR479183	ERR479219	ERR479049	ERR479039	ERR479413	ERR479524	ERR478974	ERR479488	ERR478976	ERR479460	ERR479107	ERR479436	ERR479093	ERR479512	ERR479101	ERR479538	ERR479286	ERR479554	ERR479341
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp000434195	0	13544	87027	10	14	0	300	12	32	11	0	0	0	0	0	380	0	0	0	1075	0	29	0	0	0	80	90	0	0	172645	145	19	17110	0	281	0	38	0	0	118	146	0	0	0	0	0	0	46317	0	54	64	0	44	0	0	0	0	0	0	36	9226	0	0	0	0	62	0	119	43	0	0	22
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp000435175	0	1890	29	0	5468	0	621	2491	3360	0	35	0	0	0	0	766	0	0	1982	3742	1530	871	0	3145	0	32	2563	0	0	1493	0	388	170	0	0	0	5388	6683	526	0	0	0	72	0	0	0	0	4664	0	2133	0	278	5214	0	0	109	0	486	0	2061	1641	1178	0	0	0	21	40	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp900552135	828	11	546	0	14	18	112	72	127	0	0	19	0	0	0	48	19	0	53	36	44	0	0	90	0	241	372	0	0	3113	0	0	81	13	0	36	127	170	168	26	58	0	0	0	17	0	0	100	0	70	0	0	128	0	0	0	0	53	0	102	50	0	0	0	0	0	0	135	0	0	13	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp900758165	0	21	224	0	36	0	746	0	0	0	0	0	0	0	0	0	0	0	0	20	27	0	0	0	0	0	10	0	0	367	0	0	24	0	0	0	0	0	29	0	0	0	0	0	0	0	0	50	0	0	0	16	0	0	0	0	0	0	0	72	36	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__CAG-245_sp900761475	0	226	143	26	653	0	112	398	211	13	0	12	0	0	0	104	0	0	239	321	255	119	0	352	0	0	773	21	0	326	30	66	33	0	32	0	582	999	45	16	0	0	0	81	0	0	0	659	114	283	0	73	785	100	15	0	0	88	0	4377	55	145	0	0	0	0	0	27	0	0	11	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__MGYG000000732	0	283	0	18	755	0	83	659	262	0	68	0	0	0	0	113	0	0	236	250	198	253	0	391	0	0	24108	0	0	253	0	832	12	0	0	0	649	940	1325	0	0	0	0	0	0	0	0	657	0	242	0	34	673	0	0	0	0	87	0	791	39	104	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245|s__MGYG000004449	0	77	622	0	110	42	1224	239	875	0	0	0	0	0	0	256	0	0	18	245	16	107	0	88	0	12	168	0	0	158	0	16	0	0	0	0	28	18	981	19	0	0	0	0	0	0	20	210	0	159	0	41	12	0	56	37	0	18	0	58	51	27	0	0	0	0	0	0	0	110	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000431335	0	94	47	44467	0	0	372	460271	1594	19	9398	18	0	0	0	539	10	0	0	35906	80	33	0	71	0	36	10	0	0	22195	0	534580	21	100	23	42	44	14003	20	0	11	0	0	0	0	0	0	14	14	23079	0	7415	14	0	111	0	60	29	0	10645	77451	185	0	0	0	135378	0	183	0	68	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000435535	10	130	581	198	294	341	139	4390	99	735	495	235	32	0	14	350	29	410	119	151	31	318	76	1838	0	38	87	289	0	214	83	991	53	355	2370	122	187	106	117	0	408	0	0	105	25	33	0	89	0	128	23	117	169	0	134	21	15	203	99	286	204	38	25	82	127	794	228	31	85	374	37	67
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000437215	0	12	0	0	0	1916	101	5902	20	0	0	0	0	0	0	515	0	0	135	335	0	17	0	11	0	0	0	0	0	0	0	1135	789	0	0	0	0	0	22	100	0	0	0	0	0	0	0	0	0	61	0	144	0	0	0	0	0	0	0	36408	35334	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp000438255	0	316	52	81	0	8413	0	42	0	0	0	0	0	0	0	35	0	0	0	2230	0	1950	61	35	0	0	10	0	0	0	0	287	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	32	0	35	0	0	0	0	16	0	0	198	0	0	20	0	0	0	0	0	0	89	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916005	0	265	22	0	0	23	0	16	0	0	53	0	0	0	0	161	42	0	34	3467	217	0	0	0	0	0	426	0	0	50	0	0	0	0	0	0	85	0	208	0	34	0	0	0	0	0	0	0	0	0	0	1057	0	58	0	0	0	11696	0	2892	181	697	0	0	0	113	0	0	0	83	0	106
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916035	0	18756	17593	6784	5511	116	2492	32944	1134	1532	642	477	0	0	0	759	0	0	0	1125	31562	1045	0	1610	0	1066	21193	188	0	3008	817	82877	364	225	8857	125	291	4250	60742	15446	20898	0	0	1411	0	103	141	1279	688	42289	292	1390	0	2866	54	1701	0	3121	0	16574	7172	1864	0	0	0	21124	0	343	0	675	289	179
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916055	0	235	4330	1046	0	10984	527	7589	262	0	340	0	0	235	0	18827	0	0	0	23105	298	108266	0	0	0	0	446	0	54	1064	0	279	1671	0	137	0	55	0	11446	42	6272	0	0	0	0	49	751	9690	0	4637	0	52	0	741	789	1151	0	0	1442	303	6206	145	0	0	0	1586	0	0	0	543	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp001916065	0	0	7448	13	0	13	0	47	0	0	0	0	0	0	0	0	455	0	0	27	11	52	0	0	0	0	0	0	0	43	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	21	0	0	0	42	0	35	0	0	0	0	0	16	0	0	0	15	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp003525075	0	7336	1389	24	40	13265	429	56882	112	3916	1573	179	11	24	0	38112	0	33	26	5374	13	23777	0	0	0	122	39412	56	0	2970	357	97	72	123	161	37	87	128	30717	23	4821	0	0	13	25	47	3455	18	0	30960	40	107	0	0	163	196	23	2544	11	27	4722	3675	0	38	103	159	42	63	23	11173	153	181
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900551615	0	234	107	0	0	10	384	0	16	1479	905	27	11	0	0	600	0	0	0	4082	0	13791	0	33	0	0	137	32	25	0	382	102	36	0	0	566	0	0	15	77	157	0	14	0	187	0	0	12	0	673	0	0	25	0	0	143	0	557	0	1146	2583	27	0	0	186	56	0	0	0	0	67	11
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900552555	0	76	264	109	98	69	137	875	20	0	35	60	17	0	0	210	61	0	21	101	20	458	0	342	0	0	28	28	135	30	18	442	15	23	307	12	125	108	186	30	124	0	139	525	0	68	10	29	0	1649	0	65	73	82	97	56	0	37	0	41	58	10	0	154	0	827	0	71	0	17	14	130
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900553125	0	48	99	0	24	0	39	231	53	54	0	0	13	0	0	16	0	0	0	0	0	167	0	0	0	0	126	14	0	48	124	150	0	42	0	0	0	32	145	12	209	0	126	0	0	0	10	30	0	49	0	0	0	0	0	0	0	0	11	28	16	960	0	0	0	624	0	11	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900553985	0	127	0	16	0	0	65	19	40	0	0	27	0	0	0	10	67	0	0	32	38	20	19	0	0	0	28	0	0	36	0	0	0	0	223	13	0	31	11	275	0	0	14	103	0	0	343	0	223	0	0	0	29	450	33	989	0	10	0	103	0	0	0	0	0	207	15	19	0	13	14	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900554175	0	0	229	0	0	0	0	48	10	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	55	0	0	27	0	0	0	0	0	0	33	0	82	32	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	10	0	15	0	86	82	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900554365	0	27	0	32	26	0	0	163	71	0	43	0	0	0	0	14	0	0	0	116	203	57	0	0	0	0	0	0	0	16	0	248	0	0	0	0	0	0	240	0	64	0	0	0	0	0	14	0	0	12	0	0	0	0	0	0	0	0	0	89	76	0	0	0	0	235	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900554565	0	0	0	40	0	0	0	2694	12	0	0	0	0	0	0	0	0	0	0	53	11	0	0	0	0	0	13	0	0	0	0	606	0	0	0	0	0	14	489	15	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900555615	0	55	397	362	252	226	454	1186	172	326	101	63	61	51	72	14088	31	87	491	9731	29	27544	0	1005	0	355	1303	111	104	291	263	17	121	237	37	244	155	316	445	121	445	48	564	10	28	263	263	213	85	139	20	243	819	56	142	1796	0	607	87	49	92	40	36	152	61	115	103	63	45	70	292	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556345	0	273	76	16	22	76	89	32	64	0	44	0	26	26	0	295	15	19	15	0	0	47	0	24	0	89	147	483	115	336	10	344	42	0	0	0	0	61	99	27	48	0	0	25	0	0	0	40	46	39	0	0	24	14	30	12	0	25	35	0	34	224	0	12	0	14	0	83	0	96	11	84
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556695	0	51	0	4402	19	0	0	486	13544	0	58	0	0	0	0	18	0	0	0	628	0	120	0	0	0	0	27	12	0	12	13	426	121	48	0	0	0	31	23042	0	86	0	0	0	0	0	0	18	13	45	0	13	24	0	0	0	0	0	0	1673	91	0	0	0	0	129	0	40	0	0	108	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556865	0	53	42	14	0	33	34057	6446	13	0	0	0	0	27	0	19	0	0	0	153	0	68	0	0	0	0	43	0	0	3970	0	1103	0	0	0	0	78	19	53	0	10	0	0	0	0	0	0	0	0	124	0	29	0	0	0	0	0	0	0	42	68	0	0	0	0	162	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900556945	0	0	18	648	0	0	42	88	0	0	730	0	0	4459	0	17	0	0	0	38	17	20	0	0	0	42	0	0	0	290	73	361	0	0	0	26	0	0	0	552	18	0	0	0	0	0	348	46	104	350	0	140	0	0	72	32	0	0	0	0	0	687	0	0	124	94	0	38	0	31	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900753165	0	39	131	309	33	220	98	524	88	88	134	24	0	0	0	171	99	153	81	448	96	247	0	205	0	0	95	27	32	96	39	404	134	290	772	11	30	98	324	55	153	0	0	147	0	0	0	122	30	236	0	40	110	300	33	128	0	220	0	176	63	27	0	42	0	119	24	32	0	183	38	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900754285	0	61	39	60	45	0	0	288	17	0	39	14	0	0	0	219	13	0	0	69	93	135	0	0	0	0	82	0	0	29	0	255	0	0	33	0	0	15	302	96	70	197	0	263	0	0	0	45	604	70	0	0	0	266	138	50	0	0	0	677	47	0	0	0	16	43	0	0	0	85	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900760175	0	13	24	47	0	0	0	1760	0	0	14	0	0	0	0	0	0	0	0	40	13	1031	0	0	0	268	40	0	0	0	0	27	0	0	0	0	0	0	25	0	28	0	34	0	0	0	0	0	0	141	0	0	0	12	0	0	0	0	0	20	23	0	0	0	0	54	0	12	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__CAG-269_sp900762425	4346	40	0	0	0	0	0	0	0	0	0	0	0	0	38	0	92	0	0	0	0	0	0	0	0	0	0	0	36	0	31	56	0	0	12	0	20	0	14	0	67	0	0	10	0	97	0	129	0	0	0	0	0	15	13	0	0	0	0	19	0	0	0	54	40	0	0	10	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000375	0	139	1775	11	77	27	251	163	0	0	0	0	0	0	0	0	0	0	0	21	63	14	0	0	0	0	255	0	0	48	0	115	0	0	0	0	21	0	51	0	0	0	0	0	0	0	0	76	0	59	0	38	0	0	0	0	0	19	0	59	20	0	0	0	0	247	18	0	0	1966	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000421	668	0	11	22	0	28	46	78	0	0	0	1086	0	11	0	86	0	0	26	55	26	210	0	0	0	0	28	0	0	39	0	126	20	0	0	0	60	118	12	0	10	0	0	0	0	0	60	0	0	19	0	0	0	0	0	0	0	0	0	37	29	12	0	0	0	20	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000432	0	23	254	23	0	0	0	114	0	21	10	23	0	0	0	13	13	0	15	37	25	60	0	14	0	26	20	0	0	17	108	159	12	0	0	0	21	39	17	0	0	0	0	0	0	0	0	22	33	58	0	16	0	0	0	0	0	12	0	25	33	0	0	0	0	12	0	0	0	12	13	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000494	0	13	19	0	0	0	35	0	0	0	12	0	0	0	0	11	0	0	0	316	24	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000656	0	12	31	256	46	0	226	112	34	49	42	492	0	11	0	42	0	18	12	202	30	237	0	55	0	51	3448	127	0	15	110	212	0	92	52	17	63	0	77	11	38	0	0	362	0	13	0	47	12	6220	0	149	0	119	22	34	0	131	0	95	29	74	0	0	0	16	38	56	0	52	0	93
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000000738	0	15	11	106	77	21	0	11	42	0	39	0	0	19	0	13	0	15	27	104	15	292	0	25	0	16	38	0	0	65	0	415	12	0	92	11	0	23	87	0	14	0	0	0	0	10	0	0	32	224	0	0	0	0	0	35	14	80	0	38	77	30	0	17	20	13	0	0	14	29	50	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000001739	0	84	0	10	0	0	0	166	30	138	0	0	0	0	0	0	0	0	0	13	0	15	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	37	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	35	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000001825	0	71	0	0	0	0	628	38	21	1784	0	0	0	0	0	3157	0	0	0	10	171	31	451	22	0	0	132	19	309	15	690	83	54	52	0	0	0	667	77	98	0	0	0	0	0	460	300	66	11	247	0	49	19	365	0	348	0	1271	69	125	11	114	11	25	53	129	0	1147	16	863	155	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000003977	0	59	44	0	0	0	0	524	209	0	0	0	0	0	0	35	0	0	0	78	4256	206	0	0	0	15	51	0	0	23	0	137	0	0	41	0	0	44	36	0	18	0	0	0	0	0	0	24	0	60	0	17	0	0	0	0	0	86	0	83	91	43	0	0	0	111	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004103	0	57	1812	3365	18	112	24582	28598	3754	0	6900	309	0	0	0	431	0	0	0	4590	572	324	2603	0	0	119	126	30	24	2678	0	7124	0	0	222	95	361	0	129	738	128	0	0	0	0	0	46	2987	0	124	35	8937	0	0	40	50	0	138	0	1295	3116	3235	836	0	0	0	81	0	0	1565	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004212	0	0	0	0	0	11	111	22	12	0	0	0	0	0	0	124	0	0	0	0	0	18	0	0	0	0	25	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	18	0	22	0	25	0	13	0	0	0	0	0	0	0	23	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004405	0	362	562	0	34	0	246	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5347	364	0	0	9346	0	0	0	0	0	0	2088	0	70	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004411	0	34	0	11	0	40	0	83	65	0	0	0	0	0	0	16	0	0	0	35	0	20	0	0	0	0	137	0	0	11	0	34	0	0	0	0	0	0	78	0	21	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	25	37	0	0	0	0	16	0	0	0	32	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004458	0	0	26	42	0	0	641	259	42	0	10	0	0	0	0	0	0	0	0	12	27	11	0	0	0	53	25	0	0	79	0	134	0	0	0	0	13	10	0	42	0	0	0	0	0	0	0	60	0	37	0	27	12	0	0	0	0	0	0	161	160	0	0	0	0	58	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269|s__MGYG000004800	0	152	377	305	86	20	226	173	64	0	110	230	0	0	81	554	153	82	54	136	171	210	0	810	0	50	88	227	10	27	82	657	483	93	193	335	55	65	599	23	61	0	0	816	0	25	57	39	98	47	12	74	18	453	140	188	0	149	31	57	138	225	22	136	0	0	255	910	65	131	216	95
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp000435755	0	776	75	0	0	0	0	141	0	18434	574	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	96	0	0	5051	0	0	0	0	0	0	3619	0	97	0	152	0	0	0	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp000437855	0	0	34	163	0	0	570	22	95	411	156	0	0	128	0	0	0	0	104	28	19	117	0	0	0	0	10	0	0	46879	0	83	0	0	0	0	33819	0	0	154	0	0	0	0	0	0	0	103	0	28	0	207	59	0	0	0	0	33	0	14	0	107	0	0	0	0	33	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp000438355	0	22578	14	81	0	1273	59	13	13	0	146	0	0	0	0	7373	9024	0	0	7458	17136	0	0	0	208	0	4103	0	0	1599	0	0	0	0	0	0	0	0	0	1405	55	0	0	0	0	0	0	155	58	0	0	0	0	10260	0	22874	0	0	150	0	50	20	0	0	0	22	0	583	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp003507395	0	0	0	96	0	0	5212	729	332	0	330	0	0	0	0	0	0	0	0	60	0	55	0	0	0	0	66828	0	0	10583	0	115	0	0	0	0	3567	0	0	971	0	0	0	0	0	0	10656	191	0	0	0	378	0	0	0	0	0	208	0	407	0	335	0	0	0	55	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp003534295	0	28	720	15120	0	0	183679	7503	9338	0	31816	0	0	0	0	13	0	0	0	67	28	5357	0	0	0	49	641	0	0	2184	0	7519	52	0	0	157	249	17	0	22349	25	0	0	0	0	0	45	22939	0	27	0	31889	0	0	225	0	51	0	0	9989	119	10306	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp900752095	0	0	0	27	0	0	0	18	0	26	0	0	0	0	0	23	0	0	0	73	12507	34	0	15	0	0	12	12	0	12	33	78	0	0	16	0	0	0	0	0	37	0	0	0	0	18	0	0	0	32	0	0	0	0	12	86	0	21	0	15	20	0	0	0	0	0	0	0	0	25	13	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp900752335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	169	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273_sp902406115	0	0	48	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	29	0	108	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	17	0	31	0	0	0	0	0	0	0	34	0	0	0	2968	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000000665	0	0	0	0	0	0	187	96	0	0	0	0	0	0	0	32	0	0	0	1748	0	88	0	0	0	0	0	436	0	0	0	50	0	0	0	0	0	0	5041	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1655	0	62	0	39	0	27	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004078	0	0	25	0	0	0	0	0	0	0	14	0	0	0	0	0	0	150	0	41	612	0	0	10	0	0	0	0	0	10	0	12	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	57	0	199	0	0	0	0	0	0	0	0	0	401	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004477	0	429	218	287	0	237	2156	306	214	621	426	73	29	91	82	541	0	114	353	506	0	553	0	16	0	212	143	88	28	9619	178	0	264	0	33	69	5179	322	382	0	28	11	354	13	38	346	194	0	514	0	0	639	317	691	182	1179	0	489	0	519	285	0	0	327	109	0	158	164	41	115	249	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004539	0	0	0	40681	0	0	40	0	0	0	0	0	0	0	0	16	0	0	0	21	1914	0	0	22	0	27	0	0	0	0	0	413	0	0	0	0	0	0	0	47	42	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004657	15	77	405	112	85	176	114	164	30	202	72	128	0	47	62	125	0	104	108	898	10	363	393	60	0	464	176	32	12	276	45	0	105	129	27	45	153	224	192	195	50	11	147	13	39	374	122	188	118	10	0	31	195	52	172	78	0	251	40	53	15	14	72	76	129	0	97	70	47	44	191	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__MGYG000004771	0	712	0	0	0	0	0	0	148	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp001915925	0	2821	0	0	0	0	0	700	1727	0	3724	0	82	0	0	0	0	0	179	0	1314	0	0	0	0	0	0	0	0	38	10	0	0	0	35	20	16	0	23019	0	6901	0	0	0	0	0	142	0	0	68	0	0	0	0	17	0	0	0	0	348	15177	0	0	0	0	86	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp900552655	0	178	0	0	245	0	31	140	0	0	49	0	18	0	0	0	0	0	0	0	68	0	0	0	0	0	15	0	0	62	0	0	0	0	0	0	0	22	112	177	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	30	17	0	0	56	39	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-354|s__CAG-354_sp900553015	97	638	435	73	21	117	0	1027	345	537	834	262	151	0	0	63	0	64	543	45	281	220	0	296	0	256	12	102	0	74	76	1270	16	387	822	0	0	0	5318	0	1528	0	0	0	0	95	101	33	217	32	0	10	0	21	85	10	0	179	21	287	420	0	805	23	11	58	37	155	57	167	113	154
